股票代码,股票简称,现价(元),涨跌幅(%),所属同花顺行业,所属概念,动态市盈率2018.12.13,所属概念数量(个),a股流通市值 (元)2018.12.13,dde大单净额(元)2018.12.13,小单净额(元)2018.12.13,中单净额(元)2018.12.13,特大单净额(元)2018.12.13,小单买入金额(元)2018.12.13,小单卖出金额(元)2018.12.13,中单买入金额(元)2018.12.13,中单卖出金额(元)2018.12.13,dde大单买入金额(元)2018.12.13,dde大单卖出金额(元)2018.12.13,特大单买入金额(元)2018.12.13,特大单卖出金额(元)2018.12.13,特大单净比(%)2018.12.13
002324.SZ,普利特,10.02,3.09,化工-化工合成材料-改性塑料,丙烯;聚丙烯;新材料概念;深股通;聚碳酸酯,31.84,5.,2352156563.28,3560013.49,-4558958.50,998944.90,1104232.79,11312567.50,15871525.89,15643797.90,14644853.00,4471868.99,911855.50,1104232.79,0.00,3.51
002768.SZ,国恩股份,28.24,-5.80,化工-化工合成材料-改性塑料,新材料概念;充电桩;白马股;小米概念,28.45,4.,6777600000.00,23996885.00,76445940.00,-100442830.00,25869596.00,312572451.00,236126506.00,213481267.00,313924097.00,205035179.00,181038294.00,101712380.00,75842784.00,3.54
002838.SZ,道恩股份,18.47,-0.27,化工-化工合成材料-改性塑料,新材料概念;特斯拉,39.80,2.,1390926865.32,1625398.00,71003.80,-1696401.80,0.00,4883981.40,4812977.60,1435922.00,3132323.80,1894914.00,269516.00,0.00,0.00,0.00
002886.SZ,沃特股份,18.54,2.72,化工-化工合成材料-改性塑料,5G主设备;碳纳米管;5G;新能源汽车;石墨烯;国资驰援,70.18,6.,919751101.02,656632.40,-3900073.00,3243440.40,-334988.00,39988431.20,43888504.00,31539303.00,28295862.60,12373928.00,11717295.60,5372357.00,5707345.00,-0.40
300221.SZ,银禧科技,6.85,-1.44,化工-化工合成材料-改性塑料,线型;智能穿戴;聚碳酸酯;深股通;小米概念;3D打印;钴;小金属概念;独角兽概念,84.74,9.,2900101638.70,-5963231.00,7215249.00,-1252018.00,-3845993.00,63354130.00,56138881.00,48393103.00,49645121.00,23684512.00,29647743.00,6500622.00,10346615.00,-2.84
300538.SZ,同益股份,20.54,0.10,化工-化工合成材料-改性塑料,国资驰援;小米概念,49.99,2.,492889075.38,861056.00,-2238793.20,1377737.50,149577.00,13328020.80,15566814.30,7887849.50,6510112.00,3087197.00,2226141.00,655680.00,506103.00,0.62
300644.SZ,南京聚隆,36.93,-0.46,化工-化工合成材料-改性塑料,聚丙烯;消防装备;充电桩;新能源汽车;新股与次新股;锦纶;轨道交通;高铁;高送转预期,120.96,9.,590880000.00,-3590183.50,11449189.00,-7859005.00,-348687.00,60783314.60,49334126.10,32870622.00,40729627.00,8983816.60,12574000.10,2031623.00,2380310.00,-0.34
300716.SZ,国立科技,11.88,1.19,化工-化工合成材料-改性塑料,节能环保;新材料概念,34.43,2.,1036767600.00,1012552.50,-533275.20,-479277.30,-76199.00,8744012.50,9277287.70,5322985.00,5802262.30,1872043.50,859491.00,574609.00,650808.00,-0.48
600143.SH,金发科技,4.83,-0.41,化工-化工合成材料-改性塑料,宝马概念;金改;线型;聚丙烯;参股民营银行;国家科技大会;聚碳酸酯;参股保险;小额贷款;MSCI潜力股;小额再贷款;融资融券;碳纤维;转融券标的;可降解塑料;特斯拉,15.04,16.,12364800000.00,-11370185.20,11563415.00,-193229.80,-5732326.20,26159167.80,14595752.80,24696168.60,24889398.40,8297495.00,19667680.20,2927642.00,8659968.20,-9.69
000301.SZ,东方盛虹,5.55,0.73,化工-化工合成材料-涤纶,电子商务;深股通;涤纶,25.79,3.,6761212269.75,-765689.90,2399070.10,-1633380.20,-2780000.00,11981695.20,9582625.10,10255248.50,11888628.70,4701415.10,5467105.00,0.00,2780000.00,-10.32
000677.SZ,恒天海龙,2.81,0.00,化工-化工合成材料-涤纶,粘胶短纤;壳资源,537.80,2.,2427778033.88,52794.50,1019543.50,-1072338.00,-570053.25,4112741.95,3093198.45,4490137.10,5562475.10,1865230.00,1812435.50,0.00,570053.25,-5.45
000703.SZ,恒逸石化,12.62,0.08,化工-化工合成材料-涤纶,互联网金融;东盟北部湾;燃油;互联网平台;PTA;深股通;锦纶;一带一路;白马股;油品改革;融资融券;转融券标的;新材料概念;阿里巴巴概念;大数据;涤纶,9.90,16.,28692776547.72,17653895.40,3964668.00,-21618563.00,13056365.00,76189401.60,72224734.00,98367037.00,119985600.00,43396851.00,25742955.60,16503670.00,3447305.00,5.99
000936.SZ,华西股份,6.46,-1.07,化工-化工合成材料-涤纶,参股券商;共享单车;中概股回归;人工智能;金改;深股通;AI芯片;宁德时代概念;芯片概念;金控平台;涤纶;独角兽概念;创投;知识产权保护,14.64,14.,5719520167.94,-19427944.31,19013883.00,414062.00,-676086.71,72777101.60,53763219.29,70373279.00,69959217.00,21673002.40,41100946.71,3895922.00,4572008.71,-0.41
002015.SZ,霞客环保,5.21,-0.38,化工-化工合成材料-涤纶,涉矿;股权转让;壳资源;并购重组;涤纶,1367.63,5.,2087666928.25,639969.80,494301.40,-1134271.20,927594.00,7396695.60,6902394.20,6860669.40,7994940.60,4323929.00,3683959.20,927594.00,0.00,4.99
002206.SZ,海利得,4.01,1.52,化工-化工合成材料-涤纶,涉矿;特斯拉;氨纶;深股通;涤纶,12.67,5.,3663150221.96,-559690.00,-1274252.50,1833942.50,-7962.00,3607637.80,4881890.30,7905138.10,6071195.60,3056823.00,3616513.00,645600.00,653562.00,-0.05
002427.SZ,*ST尤夫,14.32,-2.45,化工-化工合成材料-涤纶,ST板块;锂电制造;军民融合;锂电池;涤纶;股权转让,284.27,6.,5508259943.68,-4564061.00,9271835.00,-4707774.00,-2870324.00,38381665.00,29109830.00,30464197.00,35171971.00,9533025.00,14097086.00,1126739.00,3997063.00,-3.66
002493.SZ,荣盛石化,10.25,0.10,化工-化工合成材料-涤纶,PTA;油品改革;MSCI概念;融资融券;深股通;转融券标的;机构重仓;涤纶,27.34,8.,52539680625.00,3857845.20,8108453.30,-11966298.10,7022837.60,20246865.60,12138412.70,16746006.00,28712304.10,20522421.20,16664576.00,9812262.60,2789425.00,12.21
600346.SH,恒力股份,14.19,0.07,化工-化工合成材料-涤纶,东北亚经贸中心;大连自贸区;振兴东北;沪股通;MSCI概念;PTA;涤纶,14.72,7.,13045706224.98,-301295.40,-313711.00,615007.00,-2594366.80,51029555.60,51343267.20,57401768.00,56786761.00,28213584.50,28514879.90,9416109.50,12010476.30,-1.90
600527.SH,江南高纤,2.13,0.95,化工-化工合成材料-涤纶,尿不湿;两会;金改;口罩;乙二醇;小额贷款;养老概念;大豆;粘胶短纤;二胎概念;涤纶,43.39,11.,2562675601.05,-2551836.50,-146899.50,2698736.00,-3147713.50,3394395.20,3541294.70,9469548.40,6770812.40,6363759.00,8915595.50,2984183.00,6131896.50,-16.37
601233.SH,桐昆股份,11.37,1.25,化工-化工合成材料-涤纶,互联网金融;融资融券;沪股通;转融券标的;PTA;涤纶,6.21,6.,20288240942.46,21343847.00,-31094928.00,9751081.00,17746964.00,89093085.00,120188013.00,149202500.00,139451419.00,106081195.00,84737348.00,25308239.00,7561275.00,5.15
603225.SH,新凤鸣,19.72,1.91,化工-化工合成材料-涤纶,沪股通;PTA;养老金持股;涤纶,8.56,4.,2346680000.00,1155938.50,-1713622.00,557684.00,0.00,22010271.90,23723894.40,12935091.40,12377407.40,1791582.50,635644.00,0.00,0.00,0.00
002064.SZ,华峰氨纶,4.24,2.17,化工-化工合成材料-氨纶,参股民营银行;融资融券;深股通;转融券标的;氨纶;证金持股,14.86,6.,6502858693.12,3526317.70,9452899.00,-12979217.10,4614761.60,25325766.30,15872866.90,8553981.90,21533199.00,12409494.70,8883177.00,6491713.60,1876952.00,9.97
002254.SZ,泰和新材,10.64,0.19,化工-化工合成材料-氨纶,反恐;高铁;航空航天;阅兵;无人机;军民融合;智能纤维;军用无人机;深股通;新材料概念;氨纶;山东国资改革;地方国资改革;军工,34.51,14.,6497568199.92,2345627.00,85922.00,-2431549.00,3042471.00,11684428.80,11598506.80,9118884.00,11550433.00,10187716.00,7842089.00,5925692.00,2883221.00,9.82
000708.SZ,大冶特钢,9.14,1.00,黑色金属-钢铁-特钢,轧板;融资融券;转融券标的;央企国资改革;特钢概念,8.10,5.,4107593507.20,-3038453.70,-547174.00,3585627.70,0.00,9509954.80,10057128.80,10417967.20,6832339.50,1258246.00,4296699.70,0.00,0.00,0.00
000825.SZ,太钢不锈,4.55,0.44,黑色金属-钢铁-特钢,航空航天;轧板;互联网钢铁;嫦娥概念;融资融券;深股通;军工;转融券标的;工程建材;一带一路;山西国资改革;地方国资改革;互联网+;特钢概念;证金持股,4.79,15.,25917136932.05,-21335092.10,5442906.00,15892187.00,-27519854.60,35488767.50,30045862.40,61164055.00,45271868.00,42260048.90,63595141.00,15810492.40,43330347.00,-19.81
002075.SZ,沙钢股份,9.28,-1.80,黑色金属-钢铁-特钢,螺纹钢;大数据;云计算;深股通;并购重组,15.46,5.,20478832300.16,-79709580.00,72175332.00,7534251.00,-26322078.00,164445827.00,92270498.00,157358321.00,149824070.00,160154229.00,239863809.00,47622880.00,73944958.00,-5.46
002318.SZ,久立特材,6.46,0.94,黑色金属-钢铁-特钢,新材料概念;油气管网;轧板;天然气管道;人造太阳;工业4.0;LNG汽车;海洋经济;LNG加气站;西气东输;融资融券;转融券标的;海水淡化;国产航母;特钢概念;核电,18.91,16.,5302185698.80,-271583.40,286592.20,-15008.80,-544720.00,11410991.20,11124399.00,8277949.70,8292958.50,3579553.60,3851137.00,0.00,544720.00,-2.34
002443.SZ,金洲管道,6.27,-2.34,黑色金属-钢铁-特钢,地理信息;股权转让;恒大概念;中巴经济走廊;能源互联网;油气管网;天然气管道;新型城镇化;西气东输;地下管网;紫光系;天然气;石墨烯,22.35,13.,3181880727.30,-4098570.60,3854952.00,243619.20,-4507917.70,50115393.60,46260442.20,35240726.20,34997107.00,15740506.40,19839077.00,3667910.00,8175827.70,-4.46
002478.SZ,常宝股份,5.04,0.40,黑色金属-钢铁-特钢,核电;天然气;天然气管道;西气东输;页岩气;特钢概念;民营医院,9.86,7.,2991793165.20,188079.88,1754332.40,-1942412.30,-66996.12,11226250.12,9471917.70,4267226.90,6209639.20,2335595.88,2147516.00,601623.88,668620.00,-0.38
002756.SZ,永兴特钢,13.06,2.19,黑色金属-钢铁-特钢,参股保险;核电;互联网金融;锂电原料;锂电池;特钢概念,10.68,6.,2415395922.34,422725.40,-1678788.50,1256063.10,548212.40,8472168.00,10150956.50,7879535.20,6623472.10,1421161.40,998436.00,548212.40,0.00,3.08
600117.SH,西宁特钢,3.80,1.06,黑色金属-钢铁-特钢,轧板;稀缺煤;保障房;稀有金属;铁矿石;钒涨价;钒电池;铁路基建;地方国资改革;特钢概念,-5.17,10.,2816633157.60,1094486.00,187245.60,-1281731.60,1140000.00,6378450.00,6191204.40,8186569.00,9468300.60,2536645.00,1442159.00,1140000.00,0.00,6.67
600399.SH,*ST抚钢,--,--,黑色金属-钢铁-特钢,航天军工;振兴东北;南海;轧板;大飞机;ST板块;军工;特钢概念;高送转,-18.39,9.,3094000000.00,--,--,--,--,0.00,0.00,--,--,--,--,--,--,--
600507.SH,方大特钢,10.62,1.43,黑色金属-钢铁-特钢,炭素;轧板;鄱阳湖经济区;涉矿;沪股通;债转股;融资融券;转融券标的;特钢概念,4.99,9.,14083107500.70,12448498.70,-14109097.00,1660598.00,-837811.00,40392220.80,54501317.50,49159035.00,47498437.00,27278780.80,14830282.10,2302935.00,3140746.00,-0.72
000709.SZ,河钢股份,2.97,0.34,黑色金属-钢铁-普钢,特高压;钒涨价;中巴经济走廊;稀缺煤;京津冀一体化;雄安基建;恒大概念;钒电池;MSCI概念;铁矿石;融资融券;深股通;稀有金属;转融券标的;冬奥会;螺纹钢;核电;地方国资改革;特钢概念;雄安新区,7.02,20.,31532177754.99,-8752038.10,802598.00,7949440.10,-6761883.70,18178791.60,17376193.60,39226536.00,31277095.90,41329254.90,50081293.00,20001138.70,26763022.40,-6.85
000717.SZ,韶钢松山,5.21,1.76,黑色金属-钢铁-普钢,深股通;融资融券;转融券标的;央企国资改革;特钢概念,3.43,5.,12605682710.35,20979346.20,-7297545.00,-13681801.00,17515551.20,44679846.80,51977392.00,65155135.00,78836936.00,77893297.20,56913951.00,33603712.20,16088161.00,9.33
000761.SZ,本钢板材,3.67,0.82,黑色金属-钢铁-普钢,轧板;铁矿石;融资融券;深股通;转融券标的;机构重仓,12.93,6.,10041120000.00,-1777060.50,1870069.30,-93008.80,-734000.00,6084000.70,4213931.40,6316657.60,6409666.40,1994903.00,3771963.50,0.00,734000.00,-5.10
000778.SZ,新兴铸管,4.50,1.35,黑色金属-钢铁-普钢,天然气管道;排水;地下管网;雄安新区;西气东输;水处理膜;央企控股;岩棉;MSCI潜力股;铁矿石;雄安基建;南水北调;太阳能;融资融券;深股通;际华系;转融券标的;央企国资改革;PPP概念,7.44,19.,17644722849.00,4597751.60,-4506443.00,-91308.50,4615902.80,19994579.00,24501022.10,36553112.00,36644420.50,15420551.80,10822800.20,5503902.80,888000.00,6.41
000898.SZ,鞍钢股份,5.45,0.93,黑色金属-钢铁-普钢,互联网钢铁;循环经济;MSCI概念;螺纹钢;铁矿石;融资融券;深股通;冬奥会;转融券标的;央企国资改革;机构重仓;沪伦通预期,4.31,12.,33512020624.50,-2109983.30,-10310324.00,12420307.00,-3708576.00,31979150.30,42289474.00,53424495.00,41004188.00,45712266.00,47822249.30,11857862.00,15566438.00,-2.83
000932.SZ,华菱钢铁,6.65,2.94,黑色金属-钢铁-普钢,低碳;国际板;西气东输;融资融券;转融券标的;深股通;湖南国资改革;地方国资改革;军工;互联网+;并购重组,2.75,11.,20051875712.40,-20299986.00,-40752116.00,61052102.00,-13710657.00,71812703.00,112564819.00,201509594.00,140457492.00,142164756.00,162464742.00,37730119.00,51440776.00,-3.30
000959.SZ,首钢股份,3.84,0.26,黑色金属-钢铁-普钢,特斯拉;循环经济;螺纹钢;雄安基建;雄安新区;京津冀一体化;铁矿石;MSCI潜力股;新能源;深股通;创投;北京国资改革;地方国资改革;机构重仓,7.12,14.,11391460058.88,-3263338.84,1345989.80,1917349.00,-3937077.00,6309138.20,4963148.36,8821203.00,6903854.00,1528370.00,4791708.84,0.00,3937077.00,-23.63
002110.SZ,三钢闽光,13.83,1.25,黑色金属-钢铁-普钢,海峡西岸;电力改革;核电;螺纹钢;福建基建;融资融券;深股通;转融券标的;地方国资改革,3.27,9.,8605991306.34,-16188753.00,30819398.00,-14630640.00,-7178334.00,153397135.00,122577742.00,124564941.00,139195581.00,223538664.00,239727417.00,129493824.00,136672158.00,-1.43
600010.SH,包钢股份,1.58,2.60,黑色金属-钢铁-普钢,稀土整合;螺纹钢;MSCI概念;融资融券;沪股通;转融券标的;铁矿石;一带一路;地方国资改革;小金属概念;稀土永磁;一元股,23.45,12.,50049994307.46,20898918.00,-787379.00,-20111539.00,21607265.00,33320333.90,34107712.90,92466697.00,112578236.00,225546449.00,204647531.00,150345920.00,128738655.00,6.15
600019.SH,宝钢股份,6.91,1.17,黑色金属-钢铁-普钢,核电;供气;西气东输;央企控股;铌;稀缺煤;螺纹钢;互联网钢铁;融资融券;沪股通;转融券标的;MSCI概念;央企国资改革;互联网+;石墨电极,7.33,15.,152718510651.75,8449936.00,-13537662.00,5087726.00,875810.00,76783030.00,90320692.00,95184765.00,90097039.00,106951648.00,98501712.00,42611186.00,41735376.00,0.31
600022.SH,山东钢铁,1.67,1.21,黑色金属-钢铁-普钢,MSCI潜力股;螺纹钢;低碳;环渤海;融资融券;转融券标的;山东国资改革;地方国资改革;一元股,5.67,9.,18280737858.72,1916789.20,3861425.70,-5778214.90,5591030.00,10563285.60,6701859.90,21899592.60,27677807.50,54946001.50,53029212.30,37321914.00,31730884.00,6.40
600126.SH,杭钢股份,4.59,1.10,黑色金属-钢铁-普钢,螺纹钢;互联网钢铁;土地流转;杭州亚运会;污水处理;杭州湾大湾区;节能环保;白马股;浙江国资改革;地方国资改革;互联网+;特钢概念,7.24,12.,5531325347.25,464430.12,-270588.00,-193842.10,0.00,5104296.00,5374884.02,3421077.70,3614919.80,982822.00,518391.88,0.00,0.00,0.00
600231.SH,凌钢股份,2.89,0.35,黑色金属-钢铁-普钢,稀有金属;油页岩;螺纹钢;振兴东北;铁矿石;沪股通;地方国资改革,4.70,7.,8008429127.27,-37977.20,-239178.80,277156.00,-62386.10,8286513.10,8525691.90,12604230.70,12327074.70,8176773.00,8214750.20,2288456.50,2350842.60,-0.21
600282.SH,南钢股份,3.53,2.62,黑色金属-钢铁-普钢,参股新三板;债转股;工业4.0;人工智能;创投;碳税;互联网钢铁;铁矿石;涉矿;低碳;可燃冰;核电;人民币贬值受益;融资融券;转融券标的;一带一路;互联网+;沪股通,3.41,18.,15606262929.21,38057655.30,-23145949.00,-14911706.00,26024301.50,17539693.00,40685642.30,48567908.00,63479614.00,76529992.00,38472336.70,39610872.00,13586570.50,18.25
600307.SH,酒钢宏兴,2.03,1.00,黑色金属-钢铁-普钢,螺纹钢;地震;核电;兰州自贸区;融资融券;转融券标的;铁矿石;甘肃国资改革;地方国资改革,8.88,9.,12714615570.72,2670017.50,1868286.30,-4538303.80,-1794883.60,8124362.30,6256076.00,13583769.60,18122073.40,20394222.00,17724204.50,9373151.00,11168034.60,-4.26
600569.SH,安阳钢铁,3.31,1.22,黑色金属-钢铁-普钢,低碳;螺纹钢;河南国资改革;地方国资改革,3.78,4.,7923095658.59,6559977.60,-5206652.30,-1353324.90,1701172.00,13351526.70,18558179.40,26687703.10,28041028.00,30854011.00,24294033.40,11811581.00,10110409.00,2.40
600581.SH,八一钢铁,3.99,1.53,黑色金属-钢铁-普钢,新疆振兴;一带一路;螺纹钢;新疆自贸区;铁矿石;新疆发展;工程建材;人民币贬值受益;央企国资改革,7.94,9.,6116262501.30,21393807.60,-23750462.00,2356654.00,5546571.00,30840237.40,54590699.00,49062249.00,46705595.00,42677168.60,21283361.00,12387355.00,6840784.00,4.52
600782.SH,新钢股份,5.28,0.96,黑色金属-钢铁-普钢,鄱阳湖经济区;保障房;螺纹钢;沪股通;融资融券;转融券标的;机构重仓;宝能系,3.20,8.,16836455834.88,11497125.70,6938698.00,-18435824.00,10218983.70,56027694.00,49088995.70,58324288.00,76760112.00,68395956.70,56898831.00,27667954.70,17448971.00,5.59
600808.SH,马钢股份,3.66,1.67,黑色金属-钢铁-普钢,安徽自贸区;螺纹钢;钢结构;低碳;铁路基建;MSCI概念;铁矿石;融资融券;沪股通;高铁;转融券标的;安徽国资改革;地方国资改革,3.79,13.,21841969340.76,11001263.40,-13617148.00,2615885.00,15005151.00,43457910.60,57075059.00,67325600.00,64709715.00,55513583.40,44512320.00,26502804.00,11497653.00,9.02
601003.SH,柳钢股份,6.94,2.06,黑色金属-钢铁-普钢,北部湾自贸区;东盟北部湾;螺纹钢;股权转让;沪股通;地方国资改革;机构重仓,4.10,7.,17785784808.00,5087576.10,-1846363.00,-3241213.00,5313062.00,53400970.90,55247334.00,46476447.00,49717660.00,32568302.60,27480726.50,6545270.00,1232208.00,4.01
601005.SH,重庆钢铁,2.09,3.47,黑色金属-钢铁-普钢,重庆自贸区;两江新区;再生金属;铁矿石;螺纹钢;余热发电;低碳;成渝特区;沪股通;特钢概念,9.45,10.,17515192890.03,-11227890.90,948025.80,10279865.10,-11707506.10,13714254.00,12766228.20,36793934.10,26514069.00,22279037.50,33506928.40,11777025.00,23484531.10,-16.08
603878.SH,武进不锈,12.22,0.91,黑色金属-钢铁-普钢,--,12.96,0.,1234343544.20,-699904.00,1353761.00,-653857.00,0.00,8690336.10,7336575.10,2818677.00,3472534.00,335432.00,1035336.00,0.00,0.00,0.00
002151.SZ,北斗星通,21.34,0.76,国防军工-国防军工-航天装备,智能交通;航空航天;电子信息;TMT;遥感技术;智能物流;军民融合;地理信息;汽车电子;高端装备;阅兵;国家大基金持股;融资融券;国产替代;卫星导航;深股通;芯片制造;转融券标的;芯片概念;物联网平台层;国产航母;物联网;集成电路概念;无人驾驶;军工,153.14,25.,5829728378.32,727415.70,546774.00,-1274189.60,627955.00,29231126.70,28684352.80,23227057.50,24501247.10,20777978.30,20050562.60,9050944.00,8422989.00,0.86
002829.SZ,星网宇达,18.87,0.80,国防军工-国防军工-航天装备,航空航天;无人驾驶;百度概念;无人机;军工;海工装备,114.07,6.,1160141960.07,-944678.00,-474161.00,1418839.00,-321787.00,11195641.00,11669802.00,7059215.00,5640376.00,1770219.00,2714897.00,517038.00,838825.00,-1.61
